,game_id,time,quarter,event,total_time
32803,74,263.0,2,L. Scola enters the game for C. Hayes,2091.0
32804,74,252.0,2,Turnover by C. Smith (lost ball; steal by L. Scola),2124.0
32805,74,238.0,2,K. Lowry makes 2-pt shot from 17 ft,2166.0
32806,74,215.0,2,K. Ollie misses 2-pt shot from 20 ft,2235.0
32807,74,214.0,2,Offensive rebound by K. Ollie,2238.0
32808,74,209.0,2,C. Smith misses 2-pt shot from 15 ft,2253.0
32809,74,207.0,2,Defensive rebound by L. Scola,2259.0
32810,74,188.0,2,L. Scola misses 2-pt shot from 15 ft,2316.0
32811,74,186.0,2,Defensive rebound by K. Ollie,2322.0
32812,74,180.0,2,M. Miller makes 2-pt shot from 21 ft,2340.0
32813,74,155.0,2,M. World Peace misses 2-pt shot from 8 ft,2415.0
32814,74,154.0,2,Y. Ming makes 2-pt shot at rim,2418.0
32815,74,154.0,2,Offensive rebound by Y. Ming,2418.0
32816,74,134.0,2,B. Cardinal makes 3-pt shot from 25 ft (assist by K. Ollie),2478.0
32817,74,122.0,2,Turnover by Y. Ming (3 sec),2514.0
32818,74,122.0,2,Minnesota full timeout,2514.0
32819,74,122.0,2,A. Brooks enters the game for K. Lowry,2514.0
32820,74,122.0,2,J. Collins enters the game for C. Smith,2514.0
32821,74,122.0,2,R. Gomes enters the game for B. Cardinal,2514.0
32822,74,103.0,2,M. Miller makes 2-pt shot at rim (assist by R. Gomes),2571.0
32823,74,88.0,2,L. Scola makes 2-pt shot at rim (assist by A. Brooks),2616.0
32824,74,67.0,2,J. Collins misses 2-pt shot from 17 ft,2679.0
32825,74,66.0,2,Defensive rebound by L. Scola,2682.0
32826,74,60.0,2,A. Brooks makes 2-pt shot at rim,2700.0
32827,74,43.0,2,Shooting foul by L. Scola (drawn by R. Gomes),2751.0
32828,74,43.0,2,K. Love enters the game for R. Carney,2751.0
32829,74,43.0,2,R. Gomes makes free throw 1 of 2,2751.0
32830,74,43.0,2,R. Gomes makes free throw 2 of 2,2751.0
32831,74,35.0,2,S. Battier misses 3-pt shot from 26 ft,2775.0
32832,74,34.0,2,Offensive rebound by M. World Peace,2778.0
32833,74,32.0,2,M. World Peace misses 2-pt shot at rim (block by R. Gomes),2784.0
32834,74,31.0,2,Defensive rebound by J. Collins,2787.0
32835,74,21.0,2,M. Miller misses 3-pt shot from 25 ft,2817.0
32836,74,20.0,2,Offensive rebound by K. Love,2820.0
32837,74,18.0,2,K. Love misses 2-pt shot at rim,2826.0
32838,74,17.0,2,Defensive rebound by Y. Ming,2829.0
32839,74,4.0,2,Personal foul by K. Ollie (drawn by M. World Peace),2868.0
32840,74,4.0,2,Houston 20 second timeout,2868.0
32841,74,0.0,2,L. Scola misses 2-pt shot from 15 ft,1440.0
32842,74,0.0,2,Offensive rebound by Team,1440.0
32843,74,0.0,3,End of 2nd quarter,2160.0
32844,74,720.0,3,Start of 3rd quarter,1440.0
32845,74,699.0,3,M. World Peace makes 2-pt shot from 20 ft,1482.0
32846,74,685.0,3,Turnover by R. Gomes (traveling),1510.0
32847,74,669.0,3,S. Battier makes 2-pt shot at rim,1542.0
32848,74,669.0,3,Shooting foul by R. Foye (drawn by S. Battier),1542.0
32849,74,669.0,3,S. Battier makes free throw 1 of 1,1542.0
32850,74,651.0,3,R. Gomes makes 2-pt shot from 17 ft,1578.0
32851,74,641.0,3,L. Scola makes 2-pt shot from 18 ft (assist by A. Brooks),1598.0
32852,74,620.0,3,Shooting foul by M. World Peace (drawn by R. Gomes),1640.0
32853,74,620.0,3,R. Gomes misses free throw 1 of 2,1640.0
32854,74,620.0,3,Offensive rebound by Team,1640.0
32855,74,620.0,3,R. Gomes makes free throw 2 of 2,1640.0
32856,74,600.0,3,Shooting foul by J. Collins (drawn by Y. Ming),1680.0
32857,74,600.0,3,Y. Ming makes free throw 1 of 2,1680.0
32858,74,600.0,3,Y. Ming makes free throw 2 of 2,1680.0
32859,74,580.0,3,K. Love misses 3-pt shot from 25 ft,1720.0
32860,74,579.0,3,Defensive rebound by S. Battier,1722.0
32861,74,566.0,3,Y. Ming makes 2-pt shot from 7 ft (assist by A. Brooks),1748.0
32862,74,550.0,3,R. Foye misses 2-pt shot from 15 ft,1780.0
32863,74,549.0,3,Defensive rebound by L. Scola,1782.0
32864,74,529.0,3,S. Battier makes 3-pt shot from 25 ft (assist by L. Scola),1822.0
32865,74,523.0,3,Minnesota full timeout,1834.0
32866,74,523.0,3,M. Miller enters the game for J. Collins,1834.0
32867,74,504.0,3,S. Telfair makes 2-pt shot at rim,1872.0
32868,74,483.0,3,Turnover by Y. Ming (traveling),1914.0
32869,74,466.0,3,S. Telfair misses 2-pt shot at rim,1948.0
32870,74,465.0,3,Offensive rebound by K. Love,1950.0
32871,74,464.0,3,Shooting foul by Y. Ming (drawn by K. Love),1952.0
32872,74,464.0,3,K. Love makes free throw 1 of 2,1952.0
32873,74,464.0,3,K. Love makes free throw 2 of 2,1952.0
