,awayteam,hometeam,possession,awayscore,homescore,total_time,win,game_id
0,San Antonio,Oklahoma City,1,0,0,0.0,0,0
1,San Antonio,Oklahoma City,0,0,0,56.0,0,0
2,San Antonio,Oklahoma City,1,0,0,60.0,0,0
3,San Antonio,Oklahoma City,1,0,0,120.0,0,0
4,San Antonio,Oklahoma City,0,0,0,124.0,0,0
5,San Antonio,Oklahoma City,0,0,2,168.0,0,0
6,San Antonio,Oklahoma City,1,2,2,256.0,0,0
7,San Antonio,Oklahoma City,0,2,2,368.0,0,0
8,San Antonio,Oklahoma City,1,2,2,372.0,0,0
9,San Antonio,Oklahoma City,1,4,2,452.0,0,0
10,San Antonio,Oklahoma City,0,4,4,512.0,0,0
11,San Antonio,Oklahoma City,1,6,4,584.0,0,0
12,San Antonio,Oklahoma City,1,6,4,584.0,0,0
13,San Antonio,Oklahoma City,1,6,4,584.0,0,0
14,San Antonio,Oklahoma City,0,6,4,588.0,0,0
15,San Antonio,Oklahoma City,0,6,4,664.0,0,0
16,San Antonio,Oklahoma City,1,6,4,668.0,0,0
17,San Antonio,Oklahoma City,1,6,4,720.0,0,0
18,San Antonio,Oklahoma City,0,6,4,724.0,0,0
19,San Antonio,Oklahoma City,0,6,4,744.0,0,0
20,San Antonio,Oklahoma City,0,6,4,744.0,0,0
21,San Antonio,Oklahoma City,0,6,4,744.0,0,0
22,San Antonio,Oklahoma City,0,6,4,744.0,0,0
23,San Antonio,Oklahoma City,1,6,4,748.0,0,0
24,San Antonio,Oklahoma City,1,9,4,800.0,0,0
25,San Antonio,Oklahoma City,0,9,4,892.0,0,0
26,San Antonio,Oklahoma City,1,9,4,900.0,0,0
27,San Antonio,Oklahoma City,1,9,4,916.0,0,0
28,San Antonio,Oklahoma City,1,9,4,960.0,0,0
29,San Antonio,Oklahoma City,0,9,4,964.0,0,0
30,San Antonio,Oklahoma City,0,9,4,996.0,0,0
31,San Antonio,Oklahoma City,0,9,4,1024.0,0,0
32,San Antonio,Oklahoma City,0,9,4,1028.0,0,0
33,San Antonio,Oklahoma City,0,9,4,1028.0,0,0
34,San Antonio,Oklahoma City,0,9,4,1028.0,0,0
35,San Antonio,Oklahoma City,0,9,4,1028.0,0,0
36,San Antonio,Oklahoma City,0,9,5,1028.0,0,0
37,San Antonio,Oklahoma City,1,11,5,1092.0,0,0
38,San Antonio,Oklahoma City,0,11,5,1176.0,0,0
39,San Antonio,Oklahoma City,1,11,5,1180.0,0,0
40,San Antonio,Oklahoma City,1,13,5,1220.0,0,0
41,San Antonio,Oklahoma City,0,13,5,1252.0,0,0
42,San Antonio,Oklahoma City,0,13,7,1268.0,0,0
43,San Antonio,Oklahoma City,1,13,7,1336.0,0,0
44,San Antonio,Oklahoma City,0,13,7,1340.0,0,0
45,San Antonio,Oklahoma City,0,13,9,1388.0,0,0
46,San Antonio,Oklahoma City,1,15,9,1456.0,0,0
47,San Antonio,Oklahoma City,0,15,9,1524.0,0,0
48,San Antonio,Oklahoma City,1,15,9,1548.0,0,0
49,San Antonio,Oklahoma City,0,15,9,1556.0,0,0
50,San Antonio,Oklahoma City,0,15,12,1628.0,0,0
51,San Antonio,Oklahoma City,1,17,12,1720.0,0,0
52,San Antonio,Oklahoma City,0,17,12,1780.0,0,0
53,San Antonio,Oklahoma City,1,17,12,1780.0,0,0
54,San Antonio,Oklahoma City,1,17,12,1780.0,0,0
55,San Antonio,Oklahoma City,0,17,12,1780.0,0,0
56,San Antonio,Oklahoma City,0,17,12,1780.0,0,0
57,San Antonio,Oklahoma City,0,17,12,1804.0,0,0
58,San Antonio,Oklahoma City,1,17,12,1808.0,0,0
59,San Antonio,Oklahoma City,1,19,12,1836.0,0,0
60,San Antonio,Oklahoma City,0,19,12,1904.0,0,0
61,San Antonio,Oklahoma City,0,19,13,1904.0,0,0
62,San Antonio,Oklahoma City,1,19,13,1904.0,0,0
63,San Antonio,Oklahoma City,0,19,14,1904.0,0,0
64,San Antonio,Oklahoma City,1,19,14,1984.0,0,0
65,San Antonio,Oklahoma City,0,19,14,1988.0,0,0
66,San Antonio,Oklahoma City,0,19,16,2004.0,0,0
67,San Antonio,Oklahoma City,1,19,16,2032.0,0,0
68,San Antonio,Oklahoma City,1,19,16,2072.0,0,0
69,San Antonio,Oklahoma City,0,19,16,2076.0,0,0
70,San Antonio,Oklahoma City,0,19,16,2140.0,0,0
71,San Antonio,Oklahoma City,0,19,18,2144.0,0,0
72,San Antonio,Oklahoma City,0,19,18,2144.0,0,0
73,San Antonio,Oklahoma City,1,19,18,2196.0,0,0
74,San Antonio,Oklahoma City,0,19,18,2216.0,0,0
75,San Antonio,Oklahoma City,1,19,18,2260.0,0,0
76,San Antonio,Oklahoma City,0,19,18,2264.0,0,0
77,San Antonio,Oklahoma City,0,19,20,2300.0,0,0
78,San Antonio,Oklahoma City,1,19,20,2368.0,0,0
79,San Antonio,Oklahoma City,0,19,20,2372.0,0,0
80,San Antonio,Oklahoma City,0,19,20,2396.0,0,0
81,San Antonio,Oklahoma City,0,19,21,2396.0,0,0
82,San Antonio,Oklahoma City,1,19,21,2396.0,0,0
83,San Antonio,Oklahoma City,1,19,21,2396.0,0,0
84,San Antonio,Oklahoma City,0,19,21,2396.0,0,0
85,San Antonio,Oklahoma City,0,19,22,2396.0,0,0
86,San Antonio,Oklahoma City,1,21,22,2468.0,0,0
87,San Antonio,Oklahoma City,1,21,22,2468.0,0,0
88,San Antonio,Oklahoma City,1,22,22,2468.0,0,0
89,San Antonio,Oklahoma City,0,22,24,2544.0,0,0
90,San Antonio,Oklahoma City,1,22,24,2592.0,0,0
91,San Antonio,Oklahoma City,0,22,24,2612.0,0,0
92,San Antonio,Oklahoma City,1,22,24,2620.0,0,0
93,San Antonio,Oklahoma City,1,25,24,2660.0,0,0
94,San Antonio,Oklahoma City,1,25,24,2660.0,0,0
95,San Antonio,Oklahoma City,0,25,24,2660.0,0,0
96,San Antonio,Oklahoma City,1,25,24,2660.0,0,0
97,San Antonio,Oklahoma City,1,26,24,2660.0,0,0
98,San Antonio,Oklahoma City,0,26,24,2708.0,0,0
