,game_id,time,quarter,event,total_time
13763,29,586.0,3,I. Shumpert misses free throw 1 of 1,1708.0
13764,29,583.0,3,Defensive rebound by C. Zeller,1714.0
13765,29,567.0,3,K. Walker misses 3-pt shot from 25 ft,1746.0
13766,29,563.0,3,Defensive rebound by J. Crowder,1754.0
13767,29,556.0,3,I. Shumpert misses 3-pt shot from 25 ft,1768.0
13768,29,554.0,3,Defensive rebound by M. Kidd-Gilchrist,1772.0
13769,29,549.0,3,Shooting foul by J. Smith (drawn by K. Walker),1782.0
13770,29,549.0,3,K. Walker makes free throw 1 of 2,1782.0
13771,29,549.0,3,K. Walker misses free throw 2 of 2,1782.0
13772,29,546.0,3,Defensive rebound by K. Love,1788.0
13773,29,536.0,3,K. Love makes 2-pt shot from 20 ft (assist by L. James),1808.0
13774,29,520.0,3,N. Batum misses 3-pt shot from 25 ft,1840.0
13775,29,517.0,3,Defensive rebound by J. Smith,1846.0
13776,29,499.0,3,J. Smith makes 3-pt shot from 26 ft (assist by I. Shumpert),1882.0
13777,29,482.0,3,K. Walker makes 3-pt shot from 25 ft (assist by N. Batum),1916.0
13778,29,460.0,3,L. James makes 3-pt shot from 26 ft,1960.0
13779,29,438.0,3,N. Batum misses 2-pt shot from 2 ft,2004.0
13780,29,435.0,3,Defensive rebound by K. Love,2010.0
13781,29,426.0,3,L. James misses 2-pt shot from 11 ft,2028.0
13782,29,425.0,3,Defensive rebound by Team,2030.0
13783,29,425.0,3,Loose ball foul by J. Crowder (drawn by M. Williams),2030.0
13784,29,412.0,3,M. Williams makes 3-pt shot from 25 ft (assist by C. Zeller),2056.0
13785,29,388.0,3,K. Love misses 2-pt shot from 17 ft,2104.0
13786,29,381.0,3,Defensive rebound by N. Batum,2118.0
13787,29,376.0,3,M. Williams misses 3-pt shot from 23 ft,2128.0
13788,29,376.0,3,Offensive rebound by Team,2128.0
13789,29,376.0,3,Loose ball foul by L. James (drawn by C. Zeller),2128.0
13790,29,376.0,3,Charlotte full timeout,2128.0
13791,29,367.0,3,N. Batum misses 2-pt shot from 8 ft,2146.0
13792,29,364.0,3,Defensive rebound by K. Love,2152.0
13793,29,346.0,3,J. Crowder misses 3-pt shot from 24 ft,2188.0
13794,29,342.0,3,Offensive rebound by L. James,2196.0
13795,29,332.0,3,L. James misses 2-pt shot from 5 ft,2216.0
13796,29,328.0,3,Defensive rebound by M. Kidd-Gilchrist,2224.0
13797,29,325.0,3,Shooting foul by I. Shumpert (drawn by C. Zeller),2230.0
13798,29,325.0,3,C. Zeller makes free throw 1 of 2,2230.0
13799,29,325.0,3,J. Lamb enters the game for N. Batum,2230.0
13800,29,325.0,3,C. Zeller makes free throw 2 of 2,2230.0
13801,29,305.0,3,Turnover by J. Crowder (bad pass),2270.0
13802,29,282.0,3,M. Kidd-Gilchrist makes 2-pt shot from 20 ft,2316.0
13803,29,266.0,3,Offensive charge foul by L. James (drawn by K. Walker),2348.0
13804,29,266.0,3,Turnover by L. James (offensive foul),2348.0
13805,29,266.0,3,C. Frye enters the game for K. Love,2348.0
13806,29,251.0,3,K. Walker misses 3-pt shot from 25 ft,2378.0
13807,29,242.0,3,Defensive rebound by C. Frye,2396.0
13808,29,239.0,3,L. James makes 3-pt shot from 25 ft,2402.0
13809,29,219.0,3,C. Zeller makes 2-pt shot from 7 ft (assist by J. Lamb),2442.0
13810,29,211.0,3,Offensive charge foul by L. James (drawn by M. Kidd-Gilchrist),2458.0
13811,29,211.0,3,Turnover by L. James (offensive foul),2458.0
13812,29,211.0,3,D. Wade enters the game for L. James,2458.0
13813,29,211.0,3,D. Bacon enters the game for M. Kidd-Gilchrist,2458.0
13814,29,196.0,3,M. Williams misses 2-pt shot from 20 ft,2488.0
13815,29,193.0,3,Defensive rebound by D. Wade,2494.0
13816,29,185.0,3,J. Crowder misses 2-pt shot from 2 ft,2510.0
13817,29,182.0,3,Defensive rebound by K. Walker,2516.0
13818,29,180.0,3,J. Lamb misses 3-pt shot from 26 ft,2520.0
13819,29,180.0,3,Defensive rebound by D. Wade,2520.0
13820,29,174.0,3,Shooting foul by D. Bacon (drawn by J. Crowder),2532.0
13821,29,174.0,3,Cleveland full timeout,2532.0
13822,29,174.0,3,F. Kaminsky enters the game for M. Williams,2532.0
13823,29,174.0,3,J. Crowder makes free throw 1 of 2,2532.0
13824,29,174.0,3,J. Crowder makes free throw 2 of 2,2532.0
13825,29,151.0,3,J. Lamb misses 2-pt shot from 6 ft,2578.0
13826,29,150.0,3,Defensive rebound by C. Frye,2580.0
13827,29,137.0,3,Turnover by D. Wade (bad pass; steal by F. Kaminsky),2606.0
13828,29,127.0,3,D. Bacon misses 3-pt shot from 24 ft,2626.0
13829,29,124.0,3,Offensive rebound by F. Kaminsky,2632.0
13830,29,122.0,3,Shooting foul by D. Wade (drawn by J. Lamb),2636.0
13831,29,122.0,3,J. Lamb makes free throw 1 of 2,2636.0
13832,29,122.0,3,K. Korver enters the game for J. Smith,2636.0
13833,29,122.0,3,J. Lamb makes free throw 2 of 2,2636.0
13834,29,106.0,3,K. Korver misses 3-pt shot from 25 ft,2668.0
13835,29,101.0,3,Offensive rebound by C. Frye,2678.0
13836,29,101.0,3,C. Frye makes 2-pt shot at rim,2678.0
13837,29,88.0,3,Turnover by J. Lamb (bad pass; steal by I. Shumpert),2704.0
13838,29,73.0,3,K. Korver makes 3-pt shot from 27 ft (assist by C. Frye),2734.0
13839,29,56.0,3,F. Kaminsky misses 2-pt shot from 8 ft,2768.0
13840,29,53.0,3,Defensive rebound by C. Frye,2774.0
13841,29,50.0,3,K. Korver misses 3-pt shot from 28 ft,2780.0
13842,29,46.0,3,Defensive rebound by F. Kaminsky,2788.0
13843,29,36.0,3,C. Zeller misses 2-pt shot from 1 ft (block by C. Frye),2808.0
13844,29,33.0,3,Defensive rebound by D. Wade,2814.0
13845,29,25.0,3,C. Frye misses 3-pt shot from 25 ft,2830.0
13846,29,25.0,3,Offensive rebound by I. Shumpert,2830.0
13847,29,2.0,3,Shooting foul by C. Zeller (drawn by D. Wade),2876.0
13848,29,2.0,3,D. Wade makes free throw 1 of 2,2876.0
13849,29,2.0,3,D. Wade makes free throw 2 of 2,2876.0
13850,29,0.0,4,End of 3rd quarter,2880.0
13851,29,720.0,4,Start of 4th quarter,2160.0
13852,29,708.0,4,Turnover by C. Zeller (lost ball; steal by D. Wade),2172.0
13853,29,698.0,4,D. Wade misses 2-pt shot from 19 ft,2182.0
13854,29,694.0,4,Defensive rebound by J. Lamb,2186.0
13855,29,688.0,4,J. Lamb makes 2-pt shot at rim,2192.0
13856,29,671.0,4,K. Korver makes 3-pt shot from 27 ft (assist by D. Wade),2209.0
13857,29,656.0,4,M. Monk misses 2-pt shot from 10 ft,2224.0
13858,29,654.0,4,Defensive rebound by J. Green,2226.0
13859,29,651.0,4,Shooting foul by C. Zeller (drawn by J. Green),2229.0
13860,29,651.0,4,J. Green misses free throw 1 of 2,2229.0
13861,29,651.0,4,Offensive rebound by Team,2229.0
13862,29,651.0,4,J. Green makes free throw 2 of 2,2229.0
13863,29,635.0,4,Turnover by J. Lamb (bad pass; steal by D. Wade),2245.0
13864,29,625.0,4,I. Shumpert misses 3-pt shot from 26 ft,2255.0
13865,29,621.0,4,Offensive rebound by D. Wade,2259.0
13866,29,621.0,4,Turnover by D. Wade (turnover),2259.0
13867,29,621.0,4,D. Howard enters the game for C. Zeller,2259.0
13868,29,612.0,4,J. Lamb misses 2-pt shot from 10 ft,2268.0
13869,29,609.0,4,Defensive rebound by C. Frye,2271.0
13870,29,606.0,4,J. Green misses 2-pt shot from 2 ft,2274.0
13871,29,606.0,4,Offensive rebound by J. Green,2274.0
13872,29,601.0,4,C. Frye makes 3-pt shot from 25 ft (assist by J. Green),2279.0
13873,29,589.0,4,Offensive charge foul by D. Howard (drawn by C. Frye),2291.0
13874,29,589.0,4,Turnover by D. Howard (offensive foul),2291.0
13875,29,589.0,4,N. Batum enters the game for M. Monk,2291.0
13876,29,589.0,4,C. Zeller enters the game for J. Lamb,2291.0
13877,29,589.0,4,K. Walker enters the game for D. Howard,2291.0
13878,29,577.0,4,D. Wade misses 2-pt shot from 12 ft,2303.0
