,game_id,time,quarter,event,total_time
43208,96,284.0,3,Turnover by S. Pavlovic (traveling),2312.0
43209,96,284.0,3,B. Bass enters the game for G. Stiemsma,2312.0
43210,96,268.0,3,D. Howard misses 2-pt shot from 1 ft (block by K. Garnett),2344.0
43211,96,266.0,3,Defensive rebound by K. Garnett,2348.0
43212,96,262.0,3,Violation by Q. Richardson (kicked ball),2356.0
43213,96,262.0,3,M. Daniels enters the game for S. Pavlovic,2356.0
43214,96,256.0,3,Turnover by P. Pierce (bad pass),2368.0
43215,96,252.0,3,Turnover by J. Nelson (discontinued dribble),2376.0
43216,96,227.0,3,M. Daniels makes 2-pt shot from 20 ft (assist by B. Bass),2426.0
43217,96,201.0,3,D. Howard misses 2-pt shot from 6 ft,2478.0
43218,96,200.0,3,Defensive rebound by B. Bass,2480.0
43219,96,185.0,3,Shooting foul by D. Howard (drawn by K. Garnett),2510.0
43220,96,185.0,3,K. Garnett makes free throw 1 of 2,2510.0
43221,96,185.0,3,E. Moore enters the game for A. Bradley,2510.0
43222,96,185.0,3,C. Duhon enters the game for J. Nelson,2510.0
43223,96,185.0,3,K. Garnett makes free throw 2 of 2,2510.0
43224,96,161.0,3,Turnover by Team (shot clock),2558.0
43225,96,161.0,3,Boston full timeout,2558.0
43226,96,161.0,3,V. Wafer enters the game for Q. Richardson,2558.0
43227,96,151.0,3,M. Daniels makes 2-pt shot at rim (assist by P. Pierce),2578.0
43228,96,127.0,3,C. Duhon makes 3-pt shot from 22 ft (assist by J. Redick),2626.0
43229,96,112.0,3,K. Garnett misses 2-pt shot from 21 ft,2656.0
43230,96,111.0,3,Offensive rebound by M. Daniels,2658.0
43231,96,105.0,3,Turnover by M. Daniels (bad pass),2670.0
43232,96,105.0,3,S. Pavlovic enters the game for P. Pierce,2670.0
43233,96,89.0,3,C. Duhon misses 3-pt shot from 25 ft,2702.0
43234,96,88.0,3,Defensive rebound by B. Bass,2704.0
43235,96,64.0,3,S. Pavlovic makes 3-pt shot from 24 ft (assist by E. Moore),2752.0
43236,96,45.0,3,Personal foul by E. Moore (drawn by D. Howard),2790.0
43237,96,45.0,3,D. Howard makes free throw 1 of 2,2790.0
43238,96,45.0,3,D. Howard makes free throw 2 of 2,2790.0
43239,96,31.0,3,B. Bass makes 2-pt shot at rim (assist by M. Daniels),2818.0
43240,96,22.0,3,Shooting foul by B. Bass (drawn by D. Howard),2836.0
43241,96,22.0,3,D. Howard misses free throw 1 of 2,2836.0
43242,96,22.0,3,Offensive rebound by Team,2836.0
43243,96,22.0,3,P. Pierce enters the game for B. Bass,2836.0
43244,96,22.0,3,A. Bradley enters the game for M. Daniels,2836.0
43245,96,22.0,3,Q. Richardson enters the game for G. Davis,2836.0
43246,96,22.0,3,D. Howard misses free throw 2 of 2,2836.0
43247,96,21.0,3,Defensive rebound by P. Pierce,2838.0
43248,96,1.0,3,K. Garnett makes 2-pt shot from 22 ft (assist by P. Pierce),2878.0
43249,96,0.0,3,D. Howard misses 3-pt shot from 70 ft,2160.0
43250,96,0.0,3,Offensive rebound by Team,2160.0
43251,96,0.0,4,End of 3rd quarter,2880.0
43252,96,720.0,4,Start of 4th quarter,2160.0
43253,96,699.0,4,Turnover by J. Redick (traveling),2181.0
43254,96,687.0,4,Violation by H. Turkoglu (kicked ball),2193.0
43255,96,676.0,4,E. Moore misses 3-pt shot from 24 ft,2204.0
43256,96,675.0,4,Offensive rebound by B. Bass,2205.0
43257,96,666.0,4,K. Garnett makes 2-pt shot from 1 ft (assist by M. Daniels),2214.0
43258,96,646.0,4,Turnover by G. Davis (out of bounds lost ball),2234.0
43259,96,634.0,4,M. Daniels misses 2-pt shot from 8 ft,2246.0
43260,96,633.0,4,Defensive rebound by H. Turkoglu,2247.0
43261,96,627.0,4,V. Wafer misses 2-pt shot from 1 ft (block by S. Pavlovic),2253.0
43262,96,625.0,4,Offensive rebound by G. Davis,2255.0
